transaction_id,date,product_id,customer_id,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost
T007793,2026-01-30,P008,C029,1,6200,8.0,5704.0,4200,4200
T007794,2026-01-30,P013,C036,1,2900,12.0,2552.0,2100,2100
T007795,2026-01-30,P015,C006,8,520,0.0,4160.0,350,2800
T007796,2026-01-30,P015,C005,3,520,5.0,1482.0,350,1050
T007797,2026-01-30,P008,C001,22,6200,0.0,136400.0,4200,92400
T007798,2026-01-30,P016,C010,3,2100,12.0,5544.0,1400,4200
T007799,2026-01-31,P017,C036,2,420,10.0,756.0,340,680
T007800,2026-01-31,P018,C026,2,78,5.0,148.2,62,124
T007801,2026-01-31,P014,C005,1,260,0.0,260.0,180,180
T007802,2026-01-31,P008,C014,1,6200,0.0,6200.0,4200,4200
T007803,2026-01-31,P010,C033,5,380,12.0,1672.0,260,1300
T007804,2026-01-31,P007,C035,3,1850,8.0,5106.0,1200,3600
T007805,2026-01-31,P017,C008,6,420,8.0,2318.4,340,2040
T007806,2026-01-31,P014,C013,19,260,5.0,4693.0,180,3420
T007807,2026-01-31,P003,C019,8,1250,10.0,9000.0,900,7200
T007808,2026-01-31,P004,C028,15,340,8.0,4692.0,220,3300
T007809,2026-01-31,P016,C019,4,2100,10.0,7560.0,1400,5600
T007810,2026-01-31,P002,C020,9,900,8.0,7452.0,650,5850
T007811,2026-01-31,P010,C013,2,380,0.0,760.0,260,520
T007812,2026-01-31,P020,C009,1,3100,0.0,3100.0,2200,2200
T007813,2026-01-31,P001,C030,2,3200,0.0,6400.0,2400,4800
T007814,2026-02-01,P016,C019,1,2100,0.0,2100.0,1400,1400
T007815,2026-02-01,P004,C006,2,340,8.0,625.6,220,440
T007816,2026-02-01,P018,C002,2,78,0.0,156.0,62,124
T007817,2026-02-01,P004,C008,11,340,10.0,3366.0,220,2420
T007818,2026-02-01,P016,C033,6,2100,0.0,12600.0,1400,8400
T007819,2026-02-01,P012,C040,8,5200,12.0,36608.0,3800,30400
T007820,2026-02-01,P017,C033,2,420,10.0,756.0,340,680
T007821,2026-02-01,P004,C014,2,340,5.0,646.0,220,440
T007822,2026-02-01,P011,C031,7,2600,5.0,17290.0,1800,12600
T007823,2026-02-02,P020,C006,5,3100,0.0,15500.0,2200,11000
T007824,2026-02-02,P014,C035,15,260,12.0,3432.0,180,2700
T007825,2026-02-02,P009,C039,13,600,0.0,7800.0,420,5460
T007826,2026-02-02,P019,C002,3,230,12.0,607.2,150,450
T007827,2026-02-02,P011,C025,2,2600,0.0,5200.0,1800,3600
T007828,2026-02-02,P011,C030,6,2600,8.0,14352.0,1800,10800
T007829,2026-02-02,P018,C003,4,78,0.0,312.0,62,248
T007830,2026-02-02,P012,C024,5,5200,0.0,26000.0,3800,19000
T007831,2026-02-02,P004,C028,2,340,0.0,680.0,220,440
T007832,2026-02-02,P002,C040,7,900,12.0,5544.0,650,4550
T007833,2026-02-02,P008,C034,7,6200,12.0,38192.0,4200,29400
T007834,2026-02-02,P009,C028,10,600,0.0,6000.0,420,4200
T007835,2026-02-02,P003,C026,18,1250,12.0,19800.0,900,16200
T007836,2026-02-02,P003,C012,6,1250,0.0,7500.0,900,5400
T007837,2026-02-02,P003,C018,1,1250,0.0,1250.0,900,900
T007838,2026-02-03,P020,C032,3,3100,10.0,8370.0,2200,6600
T007839,2026-02-03,P019,C016,6,230,12.0,1214.4,150,900
T007840,2026-02-03,P018,C017,6,78,5.0,444.6,62,372
T007841,2026-02-03,P005,C033,12,48,8.0,529.92,32,384
T007842,2026-02-03,P008,C023,4,6200,5.0,23560.0,4200,16800
T007843,2026-02-03,P001,C022,1,3200,0.0,3200.0,2400,2400
T007844,2026-02-03,P008,C037,1,6200,12.0,5456.0,4200,4200
T007845,2026-02-03,P013,C025,2,2900,0.0,5800.0,2100,4200
T007846,2026-02-04,P016,C024,1,2100,12.0,1848.0,1400,1400
T007847,2026-02-04,P003,C010,8,1250,5.0,9500.0,900,7200
T007848,2026-02-04,P019,C034,4,230,5.0,874.0,150,600
T007849,2026-02-04,P015,C017,1,520,0.0,520.0,350,350
T007850,2026-02-04,P009,C033,3,600,12.0,1584.0,420,1260
T007851,2026-02-04,P011,C029,2,2600,0.0,5200.0,1800,3600
T007852,2026-02-05,P015,C020,6,520,0.0,3120.0,350,2100
T007853,2026-02-05,P005,C018,4,48,0.0,192.0,32,128
T007854,2026-02-05,P019,C011,1,230,5.0,218.5,150,150
T007855,2026-02-05,P013,C023,3,2900,8.0,8004.0,2100,6300
T007856,2026-02-05,P011,C014,4,2600,0.0,10400.0,1800,7200
T007857,2026-02-05,P017,C029,11,420,8.0,4250.4,340,3740
T007858,2026-02-05,P011,C002,2,2600,12.0,4576.0,1800,3600
T007859,2026-02-05,P002,C034,4,900,0.0,3600.0,650,2600
T007860,2026-02-05,P003,C004,2,1250,0.0,2500.0,900,1800
T007861,2026-02-05,P016,C040,3,2100,12.0,5544.0,1400,4200
T007862,2026-02-06,P002,C017,8,900,5.0,6840.0,650,5200
T007863,2026-02-06,P004,C014,1,340,0.0,340.0,220,220
T007864,2026-02-06,P004,C037,5,340,8.0,1564.0,220,1100
T007865,2026-02-06,P018,C016,1,78,8.0,71.76,62,62
T007866,2026-02-06,P004,C004,5,340,8.0,1564.0,220,1100
T007867,2026-02-06,P013,C014,5,2900,10.0,13050.0,2100,10500
T007868,2026-02-06,P002,C001,2,900,10.0,1620.0,650,1300
T007869,2026-02-06,P016,C024,6,2100,0.0,12600.0,1400,8400
T007870,2026-02-07,P001,C038,9,3200,10.0,25920.0,2400,21600
T007871,2026-02-07,P002,C014,10,900,0.0,9000.0,650,6500
T007872,2026-02-07,P006,C023,3,82,10.0,221.4,55,165
T007873,2026-02-07,P004,C027,5,340,10.0,1530.0,220,1100
T007874,2026-02-07,P020,C020,10,3100,10.0,27900.0,2200,22000
T007875,2026-02-07,P006,C039,4,82,5.0,311.6,55,220
T007876,2026-02-08,P017,C012,14,420,10.0,5292.0,340,4760
T007877,2026-02-08,P013,C017,10,2900,8.0,26680.0,2100,21000
T007878,2026-02-08,P004,C026,11,340,5.0,3553.0,220,2420
T007879,2026-02-08,P017,C037,12,420,12.0,4435.2,340,4080
T007880,2026-02-08,P003,C025,11,1250,0.0,13750.0,900,9900
T007881,2026-02-09,P013,C033,7,2900,8.0,18676.0,2100,14700
T007882,2026-02-09,P011,C009,10,2600,8.0,23920.0,1800,18000
T007883,2026-02-09,P008,C011,8,6200,8.0,45632.0,4200,33600
T007884,2026-02-09,P015,C002,5,520,5.0,2470.0,350,1750
T007885,2026-02-09,P019,C031,7,230,0.0,1610.0,150,1050
T007886,2026-02-09,P012,C037,7,5200,0.0,36400.0,3800,26600
T007887,2026-02-10,P017,C018,12,420,0.0,5040.0,340,4080
T007888,2026-02-10,P020,C017,8,3100,0.0,24800.0,2200,17600
T007889,2026-02-10,P020,C004,3,3100,5.0,8835.0,2200,6600
T007890,2026-02-10,P012,C009,7,5200,5.0,34580.0,3800,26600
T007891,2026-02-10,P019,C030,9,230,0.0,2070.0,150,1350
T007892,2026-02-10,P009,C019,5,600,0.0,3000.0,420,2100
T007893,2026-02-10,P008,C009,4,6200,0.0,24800.0,4200,16800
T007894,2026-02-10,P002,C040,2,900,0.0,1800.0,650,1300
T007895,2026-02-10,P013,C036,5,2900,10.0,13050.0,2100,10500
T007896,2026-02-10,P014,C027,8,260,5.0,1976.0,180,1440
T007897,2026-02-11,P016,C019,3,2100,0.0,6300.0,1400,4200
T007898,2026-02-11,P019,C021,9,230,12.0,1821.6,150,1350
T007899,2026-02-11,P005,C040,4,48,0.0,192.0,32,128
T007900,2026-02-11,P014,C016,1,260,5.0,247.0,180,180
T007901,2026-02-11,P007,C012,7,1850,12.0,11396.0,1200,8400
T007902,2026-02-11,P018,C004,9,78,0.0,702.0,62,558
T007903,2026-02-11,P007,C034,7,1850,8.0,11914.0,1200,8400
T007904,2026-02-12,P004,C004,9,340,10.0,2754.0,220,1980
T007905,2026-02-12,P007,C011,12,1850,10.0,19980.0,1200,14400
T007906,2026-02-12,P001,C005,4,3200,8.0,11776.0,2400,9600
T007907,2026-02-12,P008,C010,3,6200,0.0,18600.0,4200,12600
T007908,2026-02-12,P014,C039,1,260,0.0,260.0,180,180
T007909,2026-02-12,P003,C020,10,1250,0.0,12500.0,900,9000
T007910,2026-02-12,P005,C014,12,48,0.0,576.0,32,384
T007911,2026-02-12,P001,C039,2,3200,0.0,6400.0,2400,4800
T007912,2026-02-12,P001,C039,16,3200,10.0,46080.0,2400,38400
T007913,2026-02-12,P004,C012,2,340,12.0,598.4,220,440
T007914,2026-02-12,P019,C030,6,230,0.0,1380.0,150,900
T007915,2026-02-13,P018,C002,1,78,5.0,74.1,62,62
T007916,2026-02-13,P011,C008,9,2600,10.0,21060.0,1800,16200
T007917,2026-02-13,P003,C032,6,1250,5.0,7125.0,900,5400
T007918,2026-02-13,P005,C029,5,48,5.0,228.0,32,160
T007919,2026-02-13,P011,C004,2,2600,8.0,4784.0,1800,3600
T007920,2026-02-13,P011,C014,4,2600,0.0,10400.0,1800,7200
T007921,2026-02-14,P003,C002,13,1250,0.0,16250.0,900,11700
T007922,2026-02-14,P018,C029,5,78,0.0,390.0,62,310
T007923,2026-02-14,P001,C014,7,3200,12.0,19712.0,2400,16800
T007924,2026-02-14,P016,C015,2,2100,12.0,3696.0,1400,2800
T007925,2026-02-14,P020,C009,7,3100,0.0,21700.0,2200,15400
T007926,2026-02-14,P001,C019,11,3200,10.0,31680.0,2400,26400
T007927,2026-02-14,P005,C019,5,48,12.0,211.2,32,160
T007928,2026-02-15,P010,C025,1,380,12.0,334.4,260,260
T007929,2026-02-15,P007,C006,6,1850,12.0,9768.0,1200,7200
T007930,2026-02-15,P011,C032,2,2600,10.0,4680.0,1800,3600
T007931,2026-02-15,P007,C027,7,1850,0.0,12950.0,1200,8400
T007932,2026-02-15,P009,C037,14,600,0.0,8400.0,420,5880
T007933,2026-02-15,P009,C033,6,600,0.0,3600.0,420,2520
T007934,2026-02-15,P020,C031,3,3100,5.0,8835.0,2200,6600
T007935,2026-02-15,P012,C031,5,5200,12.0,22880.0,3800,19000
T007936,2026-02-16,P013,C015,7,2900,10.0,18270.0,2100,14700
T007937,2026-02-16,P013,C010,17,2900,5.0,46835.0,2100,35700
T007938,2026-02-16,P001,C001,5,3200,8.0,14720.0,2400,12000
T007939,2026-02-16,P019,C011,6,230,,1242.0,150,900
T007940,2026-02-16,P010,C022,13,380,8.0,4544.8,260,3380
T007941,2026-02-17,P001,C014,7,3200,0.0,22400.0,2400,16800
T007942,2026-02-17,P016,C001,5,2100,0.0,10500.0,1400,7000
T007943,2026-02-17,P008,C022,1,6200,5.0,5890.0,4200,4200
T007944,2026-02-17,P004,C034,6,340,0.0,2040.0,220,1320
T007945,2026-02-17,P008,C038,1,6200,5.0,5890.0,4200,4200
T007946,2026-02-18,P014,C027,26,260,8.0,6219.2,180,4680
T007947,2026-02-18,P008,C009,6,6200,8.0,34224.0,4200,25200
T007948,2026-02-18,P018,C031,3,78,0.0,234.0,62,186
T007949,2026-02-18,P007,C019,1,1850,0.0,1850.0,1200,1200
T007950,2026-02-18,P018,C029,8,78,12.0,549.12,62,496
T007951,2026-02-18,P018,C006,4,78,0.0,312.0,62,248
T007952,2026-02-18,P012,C008,5,5200,0.0,26000.0,3800,19000
T007953,2026-02-18,P003,C015,1,1250,0.0,1250.0,900,900
T007954,2026-02-18,P012,C014,4,5200,0.0,20800.0,3800,15200
T007955,2026-02-18,P014,C025,9,260,5.0,2223.0,180,1620
T007956,2026-02-19,P012,C033,3,5200,0.0,15600.0,3800,11400
T007957,2026-02-19,P009,C038,13,600,8.0,7176.0,420,5460
T007958,2026-02-19,P001,C005,1,3200,5.0,3040.0,2400,2400
T007959,2026-02-19,P018,C017,1,78,0.0,78.0,62,62
T007960,2026-02-19,P016,C012,1,2100,12.0,1848.0,1400,1400
T007961,2026-02-19,P017,C024,3,420,0.0,1260.0,340,1020
T007962,2026-02-19,P011,C005,1,2600,5.0,2470.0,1800,1800
T007963,2026-02-19,P004,C016,4,340,0.0,1360.0,220,880
T007964,2026-02-20,P002,C014,9,900,12.0,7128.0,650,5850
T007965,2026-02-20,P020,C039,1,3100,8.0,2852.0,2200,2200
T007966,2026-02-20,P018,C025,8,78,0.0,624.0,62,496
T007967,2026-02-20,P016,C020,3,2100,10.0,5670.0,1400,4200
T007968,2026-02-20,P001,C001,5,3200,10.0,14400.0,2400,12000
T007969,2026-02-20,P018,C019,3,78,5.0,222.3,62,186
T007970,2026-02-20,P010,C004,4,380,5.0,1444.0,260,1040
T007971,2026-02-20,P012,C040,6,5200,0.0,31200.0,3800,22800
T007972,2026-02-20,P003,C001,13,1250,0.0,16250.0,900,11700
T007973,2026-02-20,P005,C039,4,48,5.0,182.4,32,128
T007974,2026-02-20,P011,C013,5,2600,0.0,13000.0,1800,9000
T007975,2026-02-20,P005,C032,9,48,0.0,432.0,32,288
T007976,2026-02-20,P010,C018,6,380,8.0,2097.6,260,1560
T007977,2026-02-20,P002,C009,4,900,10.0,3240.0,650,2600
T007978,2026-02-21,P009,C009,4,600,0.0,2400.0,420,1680
T007979,2026-02-21,P011,C017,1,2600,0.0,2600.0,1800,1800
T007980,2026-02-21,P013,C008,12,2900,5.0,33060.0,2100,25200
T007981,2026-02-21,P020,C033,7,3100,0.0,21700.0,2200,15400
T007982,2026-02-21,P003,C040,1,1250,0.0,1250.0,900,900
T007983,2026-02-21,P006,C025,2,82,10.0,147.6,55,110
T007984,2026-02-22,P016,C006,6,2100,8.0,11592.0,1400,8400
T007985,2026-02-22,P003,C034,1,1250,0.0,1250.0,900,900
T007986,2026-02-22,P009,C006,3,600,5.0,1710.0,420,1260
T007987,2026-02-22,P011,C007,1,2600,8.0,2392.0,1800,1800
T007988,2026-02-22,P011,C035,4,2600,12.0,9152.0,1800,7200
T007989,2026-02-22,P005,C016,6,48,0.0,288.0,32,192
T007990,2026-02-22,P008,C024,13,6200,0.0,80600.0,4200,54600
T007991,2026-02-22,P008,C021,7,6200,12.0,38192.0,4200,29400
T007992,2026-02-22,P015,C037,14,520,0.0,7280.0,350,4900
T007993,2026-02-22,P014,C027,1,260,8.0,239.2,180,180
T007994,2026-02-22,P003,C029,4,1250,,5000.0,900,3600
T007995,2026-02-23,P001,C032,5,3200,12.0,14080.0,2400,12000
T007996,2026-02-23,P015,C023,9,520,0.0,4680.0,350,3150
T007997,2026-02-23,P009,C037,1,600,0.0,600.0,420,420
T007998,2026-02-23,P005,C008,4,48,10.0,172.8,32,128
T007999,2026-02-23,P001,C005,3,3200,8.0,8832.0,2400,7200
T008000,2026-02-23,P016,C002,18,2100,10.0,34020.0,1400,25200
T008001,2026-02-23,P011,C028,11,2600,0.0,28600.0,1800,19800
T008002,2026-02-23,P008,C039,1,6200,8.0,5704.0,4200,4200
T008003,2026-02-23,P013,C025,1,2900,0.0,2900.0,2100,2100
T008004,2026-02-23,P005,C023,2,48,0.0,96.0,32,64
T008005,2026-02-23,P016,C004,3,2100,0.0,6300.0,1400,4200
T008006,2026-02-23,P018,C001,5,78,0.0,390.0,62,310
T008007,2026-02-23,P012,C020,3,5200,5.0,14820.0,3800,11400
T008008,2026-02-23,P019,C008,8,230,0.0,1840.0,150,1200
T008009,2026-02-23,P020,C036,10,3100,0.0,31000.0,2200,22000
T008010,2026-02-23,P005,C021,4,48,10.0,172.8,32,128
T008011,2026-02-24,P020,C036,6,3100,0.0,18600.0,2200,13200
T008012,2026-02-24,P018,C016,2,78,8.0,143.52,62,124
T008013,2026-02-24,P002,C001,12,900,0.0,10800.0,650,7800
T008014,2026-02-24,P017,C029,2,420,5.0,798.0,340,680
T008015,2026-02-24,P007,C006,3,1850,0.0,5550.0,1200,3600
T008016,2026-02-24,P020,C018,17,3100,8.0,48484.0,2200,37400
T008017,2026-02-24,P013,C030,1,2900,0.0,2900.0,2100,2100
T008018,2026-02-24,P003,C039,9,1250,0.0,11250.0,900,8100
T008019,2026-02-24,P012,C001,13,5200,0.0,67600.0,3800,49400
T008020,2026-02-24,P015,C008,13,520,0.0,6760.0,350,4550
T008021,2026-02-24,P009,C033,1,600,10.0,540.0,420,420
T008022,2026-02-24,P009,C039,2,600,5.0,1140.0,420,840
T008023,2026-02-24,P005,C026,4,48,0.0,192.0,32,128
T008024,2026-02-24,P005,C035,12,48,0.0,576.0,32,384
T008025,2026-02-24,P010,C030,10,380,8.0,3496.0,260,2600
T008026,2026-02-25,P004,C019,5,340,8.0,1564.0,220,1100
T008027,2026-02-25,P015,C003,3,520,8.0,1435.2,350,1050
T008028,2026-02-25,P002,C037,2,900,8.0,1656.0,650,1300
T008029,2026-02-25,P009,C013,12,600,5.0,6840.0,420,5040
T008030,2026-02-25,P009,C035,2,600,10.0,1080.0,420,840
T008031,2026-02-25,P006,C038,4,82,8.0,301.76,55,220
T008032,2026-02-26,P020,C011,3,3100,0.0,9300.0,2200,6600
T008033,2026-02-26,P004,C009,7,340,10.0,2142.0,220,1540
T008034,2026-02-26,P019,C026,4,230,8.0,846.4,150,600
T008035,2026-02-26,P008,C038,2,6200,8.0,11408.0,4200,8400
T008036,2026-02-26,P013,C031,2,2900,0.0,5800.0,2100,4200
T008037,2026-02-26,P013,C010,9,2900,8.0,24012.0,2100,18900
T008038,2026-02-26,P002,C032,9,900,12.0,7128.0,650,5850
T008039,2026-02-26,P020,C034,7,3100,5.0,20615.0,2200,15400
T008040,2026-02-26,P002,C022,1,900,0.0,900.0,650,650
T008041,2026-02-26,P007,C039,1,1850,8.0,1702.0,1200,1200
T008042,2026-02-26,P009,C012,6,600,0.0,3600.0,420,2520
T008043,2026-02-26,P007,C031,3,1850,10.0,4995.0,1200,3600
T008044,2026-02-26,P007,C035,4,1850,0.0,7400.0,1200,4800
T008045,2026-02-27,P020,C020,2,3100,0.0,6200.0,2200,4400
T008046,2026-02-27,P018,C028,2,78,12.0,137.28,62,124
T008047,2026-02-27,P003,C017,6,1250,0.0,7500.0,900,5400
T008048,2026-02-27,P002,C006,1,900,8.0,828.0,650,650
T008049,2026-02-27,P002,C011,2,900,0.0,1800.0,650,1300
T008050,2026-02-27,P007,C003,4,1850,5.0,7030.0,1200,4800
T008051,2026-02-27,P013,C022,3,2900,0.0,8700.0,2100,6300
T008052,2026-02-27,P012,C004,5,5200,0.0,26000.0,3800,19000
T008053,2026-02-28,P010,C031,1,380,0.0,380.0,260,260
T008054,2026-02-28,P016,C015,3,2100,0.0,6300.0,1400,4200
T008055,2026-02-28,P003,C014,18,1250,8.0,20700.0,900,16200
T008056,2026-02-28,P014,C006,6,260,0.0,1560.0,180,1080
T008057,2026-02-28,P002,C003,1,900,0.0,900.0,650,650
T008058,2026-03-01,P010,C029,1,380,0.0,380.0,260,260
T008059,2026-03-01,P006,C035,10,82,0.0,820.0,55,550
T008060,2026-03-01,P009,C013,12,600,10.0,6480.0,420,5040
T008061,2026-03-01,P009,C013,5,600,0.0,3000.0,420,2100
T008062,2026-03-01,P017,C028,4,420,0.0,1680.0,340,1360
T008063,2026-03-01,P012,C012,5,5200,0.0,26000.0,3800,19000
T008064,2026-03-01,P006,C015,1,82,10.0,73.8,55,55
T008065,2026-03-01,P007,C020,7,1850,0.0,12950.0,1200,8400
T008066,2026-03-01,P004,C036,1,340,10.0,306.0,220,220
T008067,2026-03-01,P001,C007,7,3200,0.0,22400.0,2400,16800
T008068,2026-03-01,P020,C034,6,3100,0.0,18600.0,2200,13200
T008069,2026-03-01,P011,C006,6,2600,8.0,14352.0,1800,10800
T008070,2026-03-01,P020,C032,8,3100,0.0,24800.0,2200,17600
T008071,2026-03-02,P004,C013,5,340,0.0,1700.0,220,1100
T008072,2026-03-02,P003,C015,1,1250,10.0,1125.0,900,900
T008073,2026-03-02,P007,C014,3,1850,8.0,5106.0,1200,3600
T008074,2026-03-02,P019,C039,10,230,0.0,2300.0,150,1500
T008075,2026-03-02,P010,C027,2,380,0.0,760.0,260,520
T008076,2026-03-02,P002,C002,3,900,0.0,2700.0,650,1950
T008077,2026-03-02,P003,C007,4,1250,10.0,4500.0,900,3600
T008078,2026-03-02,P001,C015,5,3200,0.0,16000.0,2400,12000
T008079,2026-03-02,P012,C030,4,5200,8.0,19136.0,3800,15200
T008080,2026-03-03,P005,C016,6,48,0.0,288.0,32,192
T008081,2026-03-03,P010,C007,5,380,0.0,1900.0,260,1300
T008082,2026-03-03,P009,C023,9,600,10.0,4860.0,420,3780
T008083,2026-03-03,P007,C021,4,1850,8.0,6808.0,1200,4800
T008084,2026-03-03,P005,C029,4,48,5.0,182.4,32,128
T008085,2026-03-03,P018,C039,3,78,8.0,215.28,62,186
T008086,2026-03-03,P005,C013,18,48,5.0,820.8,32,576
T008087,2026-03-03,P016,C030,2,2100,8.0,3864.0,1400,2800
T008088,2026-03-03,P014,C031,4,260,5.0,988.0,180,720
T008089,2026-03-03,P014,C010,3,260,0.0,780.0,180,540
T008090,2026-03-04,P016,C017,4,2100,0.0,8400.0,1400,5600
T008091,2026-03-04,P011,C016,1,2600,5.0,2470.0,1800,1800
T008092,2026-03-04,P011,C008,-1,2600,12.0,6864.0,1800,5400
T008093,2026-03-04,P010,C038,7,380,5.0,2527.0,260,1820
T008094,2026-03-04,P014,C027,8,260,5.0,1976.0,180,1440
T008095,2026-03-04,P013,C036,2,2900,0.0,5800.0,2100,4200
T008096,2026-03-04,P013,C036,2,2900,0.0,5800.0,2100,4200
T008097,2026-03-04,P002,C011,5,900,5.0,4275.0,650,3250
T008098,2026-03-04,P010,C021,3,380,0.0,1140.0,260,780
T008099,2026-03-04,P004,C031,2,340,10.0,612.0,220,440
T008100,2026-03-04,P013,C028,1,2900,0.0,2900.0,2100,2100
T008101,2026-03-04,P016,C037,10,2100,8.0,19320.0,1400,14000
T008102,2026-03-04,P016,C002,2,2100,10.0,3780.0,1400,2800
T008103,2026-03-04,P010,C011,5,380,0.0,1900.0,260,1300
T008104,2026-03-04,P008,C037,6,6200,0.0,37200.0,4200,25200
T008105,2026-03-05,P017,C009,2,420,0.0,840.0,340,680
T008106,2026-03-05,P013,C029,3,2900,0.0,8700.0,2100,6300
T008107,2026-03-05,P004,C038,6,340,0.0,2040.0,220,1320
T008108,2026-03-05,P001,C009,7,3200,0.0,22400.0,2400,16800
T008109,2026-03-05,P009,C012,16,600,5.0,9120.0,420,6720
T008110,2026-03-05,P005,C033,4,48,0.0,192.0,32,128
T008111,2026-03-05,P006,C040,1,82,0.0,82.0,55,55
T008112,2026-03-05,P014,C026,4,260,10.0,936.0,180,720
T008113,2026-03-05,P013,C020,6,2900,5.0,16530.0,2100,12600
T008114,2026-03-05,P009,C011,2,600,0.0,1200.0,420,840
T008115,2026-03-05,P003,C004,1,1250,0.0,1250.0,900,900
T008116,2026-03-05,P020,C022,5,3100,0.0,15500.0,2200,11000
T008117,2026-03-05,P020,C003,9,3100,0.0,27900.0,2200,19800
T008118,2026-03-05,P006,C013,4,82,0.0,328.0,55,220
T008119,2026-03-05,P014,C010,7,260,10.0,1638.0,180,1260
T008120,2026-03-06,P006,C037,6,82,5.0,467.4,55,330
T008121,2026-03-06,P012,C029,1,5200,12.0,4576.0,3800,3800
T008122,2026-03-06,P011,C027,4,2600,0.0,10400.0,1800,7200
T008123,2026-03-06,P012,C003,7,5200,8.0,33488.0,3800,26600
T008124,2026-03-06,P012,C038,6,5200,0.0,31200.0,3800,22800
T008125,2026-03-06,P014,C031,6,260,10.0,1404.0,180,1080
T008126,2026-03-06,P009,C015,1,600,0.0,600.0,420,420
T008127,2026-03-06,P019,C015,9,230,0.0,2070.0,150,1350
T008128,2026-03-06,P020,C013,2,3100,12.0,5456.0,2200,4400
T008129,2026-03-06,P007,C034,5,1850,0.0,9250.0,1200,6000
T008130,2026-03-06,P009,C035,7,600,5.0,3990.0,420,2940
T008131,2026-03-06,P018,C032,6,78,0.0,468.0,62,372
T008132,2026-03-06,P015,C038,11,520,8.0,5262.4,350,3850
T008133,2026-03-06,P020,C026,12,3100,12.0,32736.0,2200,26400
T008134,2026-03-07,P016,C001,1,2100,10.0,1890.0,1400,1400
T008135,2026-03-07,P019,C004,7,230,,1416.8,150,1050
T008136,2026-03-07,P017,C030,6,420,12.0,2217.6,340,2040
T008137,2026-03-07,P010,C030,2,380,10.0,684.0,260,520
T008138,2026-03-07,P004,C006,3,340,12.0,897.6,220,660
T008139,2026-03-07,P003,C032,4,1250,0.0,5000.0,900,3600
T008140,2026-03-07,P005,C030,1,48,0.0,48.0,32,32
T008141,2026-03-07,P002,C005,6,900,8.0,4968.0,650,3900
T008142,2026-03-07,P003,C007,7,1250,0.0,8750.0,900,6300
T008143,2026-03-07,P016,C034,1,2100,5.0,1995.0,1400,1400
T008144,2026-03-07,P001,C010,2,3200,12.0,5632.0,2400,4800
T008145,2026-03-07,P001,C019,4,3200,12.0,11264.0,2400,9600
T008146,2026-03-07,P002,C038,11,900,0.0,9900.0,650,7150
T008147,2026-03-08,P009,C024,3,600,10.0,1620.0,420,1260
T008148,2026-03-08,P003,C023,1,1250,5.0,1187.5,900,900
T008149,2026-03-08,P005,C023,1,48,8.0,44.16,32,32
T008150,2026-03-08,P009,C022,9,600,12.0,4752.0,420,3780
T008151,2026-03-08,P012,C005,3,5200,0.0,15600.0,3800,11400
T008152,2026-03-08,P003,C031,1,1250,12.0,1100.0,900,900
T008153,2026-03-08,P005,C022,4,48,8.0,176.64,32,128
T008154,2026-03-08,P006,C002,10,82,0.0,820.0,55,550
T008155,2026-03-08,P007,C020,10,1850,0.0,18500.0,1200,12000
T008156,2026-03-09,P006,C038,7,82,0.0,574.0,55,385
T008157,2026-03-09,P019,C033,9,230,10.0,1863.0,150,1350
T008158,2026-03-09,P003,C020,5,1250,5.0,5937.5,900,4500
T008159,2026-03-09,P011,C019,9,2600,10.0,21060.0,1800,16200
T008160,2026-03-09,P005,C014,6,48,0.0,288.0,32,192
T008161,2026-03-09,P011,C017,2,2600,5.0,4940.0,1800,3600
T008162,2026-03-09,P015,C037,2,520,0.0,1040.0,350,700
T008163,2026-03-09,P007,C024,10,1850,5.0,17575.0,1200,12000
T008164,2026-03-10,P011,C037,6,2600,12.0,13728.0,1800,10800
T008165,2026-03-10,P012,C024,2,5200,0.0,10400.0,3800,7600
T008166,2026-03-10,P012,C022,5,5200,10.0,23400.0,3800,19000
T008167,2026-03-10,P012,C016,1,5200,10.0,4680.0,3800,3800
T008168,2026-03-10,P017,C009,4,420,0.0,1680.0,340,1360
T008169,2026-03-10,P010,C013,4,380,0.0,1520.0,260,1040
T008170,2026-03-10,P006,C034,4,82,0.0,328.0,55,220
T008171,2026-03-10,P010,C018,4,380,0.0,1520.0,260,1040
T008172,2026-03-10,P017,C002,7,420,0.0,2940.0,340,2380
T008173,2026-03-10,P016,C017,4,2100,8.0,7728.0,1400,5600
T008174,2026-03-10,P016,C008,3,2100,0.0,6300.0,1400,4200
T008175,2026-03-10,P001,C040,7,3200,0.0,22400.0,2400,16800
T008176,2026-03-10,P004,C016,1,340,10.0,306.0,220,220
T008177,2026-03-10,P004,C002,1,340,12.0,299.2,220,220
T008178,2026-03-10,P007,C021,3,1850,10.0,4995.0,1200,3600
T008179,2026-03-10,P018,C031,6,78,5.0,444.6,62,372
T008180,2026-03-10,P007,C029,6,1850,5.0,10545.0,1200,7200
T008181,2026-03-11,P008,C039,4,6200,0.0,24800.0,4200,16800
T008182,2026-03-11,P016,C040,6,2100,12.0,11088.0,1400,8400
T008183,2026-03-11,P008,C008,1,6200,0.0,6200.0,4200,4200
T008184,2026-03-11,P001,C029,2,3200,0.0,6400.0,2400,4800
T008185,2026-03-11,P012,C025,5,5200,12.0,22880.0,3800,19000
